,count
improbus,4
superuacuus,4
lentus,4
attero,4
donum,4
mediocris,4
iactura,4
aceruus,4
gemitus,4
spumo,4
depositum,4
stupeo,4
usus,4
simplicitas,4
rubeo,4
priuatus,4
taberna,4
corono,4
agna,4
delubrum,4
amnis,4
arcus,4
altar,4
ita,4
secum,4
iro,4
lumen,4
exclamo,4
uitulus,4
statua,4
suspicio,4
uena,4
loculus,4
flecto,4
incendium,4
donec,4
illinc,4
guttur,4
indoctus,4
paulatim,4
surdus,4
probo,4
praecipuus,4
febris,4
crista,4
gallus,4
damnatus,4
laqueus,4
exsul,4
niueus,4
spargo,4
uber,4
piger,4
abscondo,4
iterum,4
testiculus,4
intellego,4
fundo,4
lanx,4
sitio,4
summitto,4
taeda,4
nauta,4
legitimus,4
uestio,4
concipio,4
captator,4
purus,4
aconitus,4
pulmo,4
puluis,4
cornicen,4
frenum,4
occursus,4
peluis,4
delator,4
male,4
defendo,4
ripa,4
praeclarus,4
ruina,4
caedes,4
eloquium,4
conspicuus,4
anulus,4
aestuo,4
solidus,4
is,4
pallidus,4
citharoedus,4
auratus,4
fulgeo,4
tondeo,4
ambo,4
lugeo,4
scindo,4
flamma,4
ruo,4
palus,4
corruptor,4
uterus,4
astrum,4
patricius,4
carus,4
coniugium,4
partus,4
unicus,4
porro,4
macellus,4
traduco,4
mullus,4
faenus,4
uerto,4
ostrea,4
montanus,4
memini,4
collega,4
hiatus,4
depono,4
ferreus,4
pastor,4
uiso,4
decet,4
raucus,4
plebs,4
uernus,4
quare,4
prosto,4
blandus,4
natalis,4
iuger,4
aio,4
recumbo,4
poto,4
decipio,4
undique,4
auus,4
nobilitas,4
prouincia,4
ubique,4
spolium,4
recito,4
nocturnus,4
cucullus,4
saluto,4
foueo,4
rete,4
imputo,4
dimitto,4
lana,4
libertus,4
obseruo,4
supercilium,4
lorum,4
aedis,4
satur,4
aliter,4
recedo,4
nonne,4
pudicus,4
comoedus,4
uicus,4
cella,4
simplex,4
sileo,4
sella,4
uas,4
niteo,3
chordus,3
obruo,3
flumen,3
oppidum,3
porrum,3
sancio,3
remex,3
ebrius,3
odium,3
inimicus,3
septimus,3
noto,3
uictoria,3
tibicen,3
qualiscumque,3
ieiunus,3
iurgium,3
integer,3
gena,3
pugnus,3
exerceo,3
lapis,3
coxa,3
educo,3
pusillus,3
infestus,3
fuga,3
formido,3
cursus,3
praecipito,3
uictrix,3
utor,3
inuidia,3
extremus,3
animal,3
praeceptum,3
clades,3
nefandus,3
detestabilis,3
rabies,3
imbellis,3
incumbo,3
supplicium,3
cor,3
incertus,3
sacerdos,3
sortior,3
auxilium,3
uetustus,3
linquo,3
aedifico,3
protego,3
nuto,3
macula,3
rabidus,3
coquo,3
iuuo,3
tuber,3
boletus,3
condio,3
culina,3
strepitus,3
uro,3
linteus,3
catena,3
afficio,3
ergastulum,3
maternus,3
deciens,3
praecordia,3
reliquus,3
potens,3
gigno,3
usquam,3
parasitus,3
quandoque,3
perfundo,3
nidus,3
leuo,3
spado,3
turbo,3
attollo,3
disto,3
ignauus,3
ceterus,3
auaritia,3
seuerus,3
pergo,3
sordes,3
iniquus,3
caeruleus,3
filum,3
includo,3
macer,3
prius,3
falx,3
iniuria,3
quid,3
effugio,3
posthac,3
curtus,3
uernula,3
amplus,3
fumo,3
cupido,3
casula,3
fastidium,3
summoueo,3
eurus,3
clamosus,3
excito,3
affero,3
merx,3
reuoco,3
stultus,3
spolio,3
abrumpo,3
uigil,3
aulaeum,3
funis,3
oleo,3
anceps,3
temerarius,3
portus,3
classis,3
fulgur,3
frumentum,3
fascia,3
uelo,3
tueor,3
testudo,3
sapientia,3
prosperus,3
commendo,3
epistula,3
immo,3
etsi,3
offa,3
calceus,3
litigo,3
cognitio,3
ultio,3
querella,3
uindicta,3
moles,3
patulus,3
taedium,3
sterno,3
testor,3
capto,3
ostium,3
aliqui,3
diadema,3
cyathus,3
prandeo,3
inferus,3
ater,3
praecedo,3
sollicitus,3
consido,3
lac,3
sacrilegus,3
constantia,3
hasta,3
acetum,3
rector,3
ramus,3
experior,3
fugitiuus,3
aeneus,3
tus,3
planum,3
quandoquidem,3
diduco,3
arguo,3
latro,3
sulfur,3
femur,3
aduersum,3
simia,3
uolucris,3
bellator,3
neco,3
truncus,3
uehemens,3
respondeo,3
uerso,3
spondeo,3
scopulus,3
petulans,3
ferox,3
robur,3
sors,3
cognosco,3
fanum,3
callidus,3
praesidium,3
remotus,3
inops,3
prora,3
conspicio,3
rursus,3
placo,3
testamentum,3
deleo,3
riualis,3
paeniteo,3
facundia,3
fleo,3
rigidus,3
cachinnus,3
aes,3
insignis,3
caballus,3
anxius,3
circensis,3
obuius,3
aedilis,3
domo,3
orator,3
affigo,3
cassis,3
captiuus,3
cinis,3
datum,3
oppono,3
tendo,3
uexillum,3
luscus,3
quantulus,3
suppono,3
cruentus,3
continuus,3
taeter,3
neruus,3
caleo,3
inuideo,3
caudex,3
fornix,3
senesco,3
oro,3
attendo,3
duro,3
fastidio,3
gibbus,3
castus,3
prodigus,3
praetextatus,3
tumeo,3
incido,3
concutio,3
destino,3
ni,3
dedecus,3
irascor,3
pluma,3
therma,3
lanista,3
ignoro,3
senatus,3
seu,3
paulus,3
ferculum,3
necdum,3
faenum,3
popina,3
epula,3
asellus,3
lasciuus,3
maiestas,3
obscurus,3
argenteus,3
cultellus,3
subduco,3
diffundo,3
fruor,3
mentio,3
multicia,3
doleo,3
spectaculum,3
maestus,3
tero,3
lambo,3
neglego,3
aliquando,3
pecten,3
en,3
suspectus,3
inanis,3
dedo,3
paene,3
circumago,3
acta,3
aperio,3
postis,3
rima,3
proximus,3
ulcisco,3
praecipue,3
imprimo,3
preterea,3
fructus,3
atrium,3
indignus,3
scabies,3
equus,3
uiduus,3
impero,3
sis,3
iuuentus,3
uito,3
uaco,3
finio,3
succingo,3
tympanum,3
deceo,3
galeatus,3
coruus,3
laxo,3
amicitia,3
transfero,3
rogatus,3
cohibeo,3
stillo,3
nimbus,3
patella,3
caulis,3
linum,3
anser,3
salto,3
pertundo,3
laena,3
a,3
fatigo,3
margo,3
ructo,3
uilicus,3
inprobus,3
meditor,3
prudens,3
raeda,3
utinam,3
impunis,3
spelunca,3
ocellus,3
aperto,3
caligo,3
cista,3
osculum,3
lasso,3
fumus,3
graece,3
amans,3
impatiens,3
simulo,3
paelex,3
moecha,3
confundo,3
concubitus,3
prouoco,3
cautus,3
nutrix,3
haruspex,3
praegnas,3
huc,3
grammaticus,3
quadrans,3
repono,3
columba,3
patruus,3
inspicio,3
uallis,3
nequeo,3
hospitium,3
ciuilis,3
fulcio,3
obliquus,3
uictor,3
clausum,3
auditor,3
paueo,2
satura,2
magicus,2
ueneror,2
lanatus,2
iugulo,2
capella,2
mendax,2
gero,2
moenia,2
syrma,2
finitimus,2
utrimque,2
occasio,2
compitum,2
peruigil,2
famosus,2
flos,2
ossum,2
acies,2
humus,2
seditio,2
decresco,2
fabula,2
instauro,2
celer,2
particula,2
mortuus,2
aenus,2
exsulto,2
gusto,2
pallor,2
macies,2
artus,2
abnuo,2
manes,2
excuso,2
uallum,2
fletus,2
rogus,2
mutus,2
uenerabilis,2
conditor,2
dispergo,2
proauus,2
lapsus,2
tigris,2
sarculum,2
marra,2
uomer,2
damnosus,2
canus,2
praecipio,2
inscribo,2
corrumpo,2
sperno,2
quoniam,2
prauus,2
auunculus,2
dictus,2
corripio,2
cerebrum,2
uentosus,2
aridus,2
tergeo,2
furo,2
caninus,2
seruulus,2
labes,2
instituo,2
lacerta,2
caprea,2
cubile,2
stimulo,2
culmen,2
sabbatum,2
praeputium,2
edisco,2
attingo,2
inuitus,2
species,2
dubie,2
frugi,2
parcus,2
certus,2
caminus,2
modius,2
mucidus,2
hesternus,2
conchis,2
aestiuus,2
puter,2
silurus,2
manifestus,2
sacculus,2
seges,2
caneo,2
oliua,2
arista,2
actus,2
bucina,2
debilitas,2
luctus,2
saturo,2
casa,2
puls,2
saepis,2
quercus,2
inuerto,2
ignotus,2
ruber,2
naris,2
diruo,2
aquila,2
neue,2
corium,2
praetereo,2
medulla,2
periurium,2
nurus,2
origo,2
subsisto,2
meta,2
circumscribo,2
anguis,2
capesso,2
late,2
fremitus,2
mathematicus,2
genesis,2
ficus,2
rosa,2
sorbeo,2
fiscus,2
negotium,2
mercator,2
municeps,2
adueho,2
trabs,2
transilio,2
aluta,2
marinus,2
tono,2
ratis,2
praediues,2
efficio,2
pando,2
etenim,2
commodus,2
dissimulo,2
excutio,2
praetorium,2
liuor,2
extra,2
clauus,2
sollicito,2
emolumentum,2
limes,2
annuus,2
libum,2
chirographum,2
micturio,2
balteus,2
sufflamen,2
phalerae,2
torquis,2
gratia,2
onus,2
patera,2
magistra,2
prodo,2
pyxis,2
uocalis,2
peiero,2
sortitus,2
infernus,2
improbitas,2
admirabilis,2
glans,2
mula,2
apis,2
fluo,2
mirus,2
decem,2
angulus,2
calamus,2
pharetra,2
tridens,2
elixus,2
madeo,2
audacia,2
scurra,2
carbo,2
charta,2
solutus,2
solacium,2
distantia,2
tumultus,2
plango,2
umor,2
sardonyx,2
eburneus,2
quia,2
coeptum,2
exsto,2
quotus,2
lucifer,2
impar,2
quatio,2
assidue,2
accepta,2
uinculum,2
cicuta,2
accusator,2
gesto,2
retineo,2
proles,2
uoluntas,2
cogito,2
anxietas,2
faux,2
molaris,2
difficilis,2
crescentus,2
pretiosus,2
quiesco,2
serenus,2
missus,2
sacellum,2
ferme,2
eicio,2
perfidus,2
uncus,2
amarus,2
uellus,2
corusco,2
taurus,2
pascuus,2
reditus,2
horrendus,2
incolumis,2
tenebrae,2
miseret,2
pictor,2
alternus,2
decido,2
eunuchus,2
purpureus,2
gramen,2
adiuuo,2
caelo,2
emptor,2
factura,2
confido,2
reticulum,2
sedes,2
mirabilis,2
sumen,2
porricio,2
interior,2
faueo,2
gracilis,2
fragilis,2
simulacrum,2
matutinus,2
exsisto,2
elephantus,2
armentum,2
siquidem,2
quin,2
uoueo,2
uitta,2
furtiuus,2
forsan,2
quaeso,2
conatus,2
copia,2
delphinus,2
uasculum,2
iter,2
contrarius,2
quiuis,2
censura,2
praetexo,2
trabea,2
tribunal,2
genu,2
potentia,2
pagina,2
secor,2
urceolus,2
suffragium,2
contineo,2
praepono,2
tutor,2
potestas,2
numerosus,2
excelsus,2
tabulatus,2
flagrum,2
exaudio,2
gener,2
largus,2
caesum,2
massa,2
lorica,2
temo,2
bonum,2
induperator,2
sepulcrum,2
expendo,2
exsilium,2
uindex,2
ultor,2
figulus,2
munio,2
compes,2
scalpo,2
infantia,2
inermis,2
palatum,2
obliuio,2
conor,2
palpo,2
canities,2
affecto,2
eximius,2
promptus,2
exsorbeo,2
rictus,2
mustus,2
parumper,2
sollemnis,2
carina,2
tiara,2
circumduco,2
pudicitia,2
ephebus,2
loripes,2
dudum,2
palam,2
genialis,2
ritus,2
signator,2
extum,2
aerumna,2
loco,2
statio,2
creditor,2
perluceo,2
oppositus,2
ferratus,2
memor,2
gradus,2
ridiculus,2
numquid,2
asparagus,2
fusus,2
calens,2
curius,2
squalidus,2
uolua,2
dictator,2
ligo,2
serius,2
fulcrum,2
supellex,2
geminus,2
catinus,2
nux,2
pardus,2
calculus,2
osseus,2
obsonium,2
structor,2
pergula,2
lepus,2
hebes,2
furtum,2
mango,2
bubulcus,2
desidero,2
gutus,2
canorus,2
prurio,2
chorus,2
recubo,2
praesens,2
langueo,2
urtica,2
urina,2
nugae,2
crepitus,2
olidus,2
mancipium,2
requies,2
egredior,2
contraho,2
umidus,2
refert,2
mappa,2
immensus,2
sponsio,2
uado,2
incutio,2
fatuus,2
repente,2
iocus,2
nitor,2
lateo,2
celebro,2
munimentum,2
rego,2
ceueo,2
penis,2
sucinum,2
femineus,2
passer,2
lino,2
exhaurio,2
catellus,2
legatus,2
appello,2
metior,2
amplexus,2
redimo,2
peruenio,2
filiolus,2
suspendo,2
caducus,2
pumex,2
fustis,2
candela,2
appono,2
ualua,2
claudus,2
caupo,2
rumor,2
surrepo,2
decurro,2
portio,2
pathicus,2
carpentum,2
eruca,2
insisto,2
saltem,2
cupidus,2
iustitia,2
extorqueo,2
fremo,2
uiolentus,2
nodus,2
uolucer,2
posteritas,2
nepos,2
ulmus,2
circumspicio,2
conchylium,2
equa,2
agrellus,2
parce,2
scaena,2
scutum,2
iaculus,2
conuentus,2
lictor,2
pudeo,2
triumphalis,2
mulio,2
adnuo,2
infundo,2
amomum,2
turpiter,2
resupino,2
cerdo,2
celsus,2
satius,2
zelotypus,2
mirmillo,2
uibro,2
galerum,2
polluo,2
cithara,2
ignobilis,2
municipalis,2
laboro,2
murus,2
infamis,2
asylum,2
