,count
uulnero,13
sero,13
impudicus,13
idoneus,13
testimonium,13
deiectus,13
derideo,13
spolium,13
conspectus,13
sacrilegus,13
expedio,13
quousque,13
disputo,13
rogus,13
anima,13
libero,13
dono,13
mora,13
uerber,13
marcellus,13
lugeo,13
exsul,13
adhibeo,13
trecenti,13
pulso,13
uerecundus,13
claudus,13
senectus,12
auris,12
contineo,12
molestus,12
exercitatio,12
initium,12
differo,12
lateo,12
aptus,12
effundo,12
effero,12
fames,12
summitto,12
uehementer,12
glorior,12
ministerium,12
surripio,12
buteo,12
stringo,12
utinam,12
recedo,12
solacium,12
archipirata,12
osculum,12
faueo,12
fabula,12
aegroto,12
stultus,12
ualeo,12
dimissus,12
displiceo,12
incendium,12
auarus,12
sollicitus,12
impendo,12
paulus,12
nuntius,12
inuisus,12
diligens,12
comes,12
triginta,12
accusatio,12
arguo,12
cogitatio,12
ioco,12
tempestas,12
rursus,11
obscenus,11
furor,11
concito,11
insto,11
cena,11
cursus,11
praebeo,11
praeparo,11
limen,11
precor,11
contio,11
aequitas,11
recte,11
donec,11
exprimo,11
dulcis,11
cruentus,11
metuo,11
secerno,11
catena,11
persuadeo,11
inde,11
ebrius,11
potis,11
pectus,11
uerecundia,11
exercitus,11
educo,11
ibi,11
speciosus,11
instruo,11
coactus,11
fuga,11
epilogus,11
laboro,11
diduco,11
amans,11
uidelicet,11
simulo,11
cultus,11
conuicium,11
tempore,11
cliens,11
fera,11
ruina,11
praetereo,11
gemitus,11
adsuesco,11
sermo,11
persona,11
comparo,11
instrumentum,11
aspicio,11
percutio,11
uenefica,11
signum,11
uergilius,11
percussor,11
prouincia,11
facilis,10
desidia,10
necessarius,10
perpetuus,10
somnus,10
tandem,10
uoluptas,10
mons,10
consuetudo,10
exiguus,10
poeta,10
fallo,10
dissimulo,10
hereditas,10
culpa,10
cinis,10
contumax,10
ecquis,10
finio,10
fluctus,10
calamitas,10
pendeo,10
cadauer,10
indignor,10
nefas,10
clamor,10
eleganter,10
leuis,10
barbarus,10
egregius,10
deduco,10
uirginitas,10
lictor,10
homicida,10
super,10
eiusmodi,10
obsto,10
rideo,10
matrona,10
scaurus,10
passus,10
princeps,10
eruo,10
obiurgo,10
militaris,10
militia,10
suscipio,10
pulcher,10
postquam,10
optime,10
iussus,10
desero,10
rego,10
nobilis,10
excutio,10
egregie,10
sepelio,10
facinus,10
extinguo,10
solitudo,10
excaeco,10
amissum,10
praeceptor,10
proelium,10
castigo,10
desiderium,10
scipio,10
uaco,10
sollicito,10
turpiter,10
peregrinor,10
ouidius,10
concedo,10
paeniteo,10
prodo,10
gratulor,10
fingo,10
ferio,10
clamo,10
saeuio,10
creditum,10
bibo,10
leuiter,10
laqueus,10
edictum,10
liuius,10
delicatus,9
incurro,9
subitus,9
cotidie,9
uoluntas,9
studeo,9
secum,9
amicitia,9
iungo,9
prouoco,9
cupiditas,9
otium,9
adduco,9
descendo,9
cibus,9
plurimus,9
abscondo,9
nudus,9
locuples,9
porro,9
allium,9
ala,9
mutuus,9
periculose,9
aduocatus,9
aequus,9
approbo,9
scilicet,9
mensa,9
rarus,9
incredibilis,9
latinus,9
infero,9
prosto,9
includo,9
quaestus,9
abstineo,9
inquino,9
disciplina,9
colo,9
miro,9
genu,9
infestus,9
erubesco,9
indulgentia,9
seueritas,9
error,9
cesso,9
improbus,9
sacrilegium,9
quartus,9
commodo,9
artus,9
roma,9
commendatio,9
temerarius,9
gigno,9
posco,9
merces,9
perfero,9
scindo,9
uentus,9
omen,9
libet,9
pagus,9
mollis,9
intueor,9
inueho,9
perseuero,9
numero,9
pactio,9
ceruix,9
infamo,9
hercules,9
satelles,9
mentio,9
miseria,9
legitimus,9
profiteor,9
impudicitia,9
confundo,9
tabella,9
abeo,9
imber,9
excludo,9
athenae,9
cn,9
arbor,9
defensio,9
gauius,9
comitium,9
sidus,9
rostrum,9
historicus,9
laberius,9
indicium,9
proconsul,9
comburo,9
profero,8
proximus,8
serius,8
olim,8
capillus,8
praecipio,8
distinguo,8
assiduus,8
tardus,8
comprehendo,8
protinus,8
auctio,8
emptor,8
obligo,8
subtilitas,8
fiducia,8
interpono,8
aridus,8
ambulo,8
calco,8
quaeso,8
spectaculum,8
hortor,8
despero,8
aperio,8
calamitosus,8
monstro,8
simplex,8
inuidiosus,8
nihilominus,8
uicis,8
complexus,8
uenustus,8
lenocinium,8
capto,8
numen,8
unusquisque,8
gladiator,8
puerilis,8
compositus,8
licentia,8
repugno,8
meritum,8
superbus,8
cotidianus,8
immensus,8
exsequor,8
interuenio,8
uarus,8
curro,8
stupeo,8
suspectus,8
tumultus,8
fluo,8
sol,8
confugio,8
ratus,8
amator,8
mancipium,8
misceo,8
quiesco,8
interdum,8
pactum,8
explicatio,8
compositio,8
uestigium,8
quoniam,8
eques,8
insanus,8
luxurior,8
remedium,8
fastidio,8
grex,8
potio,8
adulescentia,8
auctoritas,8
praecipito,8
repudium,8
obtineo,8
distraho,8
exclamo,8
tantum,8
lanio,8
pudor,8
uito,8
sterilis,8
laus,8
coniunx,8
iuuo,8
frugi,8
peregrinus,8
rumor,8
proprius,8
decem,8
incendo,8
index,8
ceno,8
diligenter,8
rescindo,8
competitor,8
poculum,8
insuo,8
classis,8
perfodio,8
educator,8
lis,7
complector,7
repono,7
datum,7
nusquam,7
grandis,7
prodeo,7
familiaris,7
silua,7
inicio,7
subinde,7
solidus,7
naturalis,7
historia,7
obruo,7
insidiae,7
decus,7
imitatio,7
tergum,7
mendico,7
illic,7
stupor,7
maneo,7
sordes,7
furo,7
flauus,7
principium,7
forus,7
titulus,7
inquiro,7
conscientia,7
fas,7
inspicio,7
uicinus,7
ingenuus,7
concurro,7
haereo,7
ruo,7
reditus,7
satius,7
incesta,7
infelicitas,7
statuo,7
pronuntio,7
profundus,7
uesta,7
absolutio,7
uicarius,7
elegans,7
indotatus,7
aduoco,7
humilis,7
tenebrae,7
tectum,7
dedecus,7
consulatus,7
humilitas,7
refugio,7
fecundus,7
uro,7
admiratio,7
attono,7
miserabilis,7
canis,7
pugna,7
castra,7
diligo,7
uereor,7
consulo,7
philosophus,7
splendidus,7
expello,7
inopia,7
custos,7
solum,7
obex,7
papirius,7
multitudo,7
lentus,7
redigo,7
rus,7
frugalis,7
coarguo,7
calumnia,7
lectus,7
luctus,7
obliuiscor,7
nasus,7
fax,7
honoro,7
inuicem,7
tricesimus,7
maius,7
imbecillus,7
eadem,7
offero,7
asper,7
maecenas,7
noto,7
sterilitas,7
equuleus,7
tortor,7
exhaurio,7
partus,7
tortus,7
luxurio,7
affirmo,7
restituo,7
priuo,7
coetus,7
sino,7
imprudens,7
scientia,7
