,count
opto,4
neglego,4
commodus,4
exopto,4
desum,4
minuo,4
huc,4
amo,4
tabula,4
publice,4
spolio,4
probrum,4
moderatus,4
uilla,4
ludibrium,4
stuprum,4
exquiro,4
fames,4
luxus,4
grandis,4
parricida,4
scius,4
frequento,4
captus,4
excio,4
uultus,4
coniuro,4
perturbo,4
pernicies,4
curia,4
citer,4
superbus,4
cliens,4
abdo,4
aedes,4
nequiquam,4
uanus,4
considero,4
tandem,4
fallo,4
collega,4
conuentus,4
lenio,4
obscurus,4
auctor,4
aduenio,4
urbanus,4
adiungo,4
uersus,4
modestus,4
comparo,4
prospere,4
obsido,4
suscipio,4
recito,4
indico,4
seruus,4
impunitas,4
praesum,4
lasciuia,4
trepido,4
supplex,4
dissimulo,4
demissus,4
uox,4
restituo,4
ulcisco,4
pereo,4
mansuetudo,4
consularis,4
secor,4
liberi,4
condemno,4
miserabilis,4
induco,4
species,4
doleo,4
accuso,4
ratio,4
oro,4
misereor,4
fere,4
uinculum,4
impetus,4
qua,4
tollo,4
seruitus,4
oppugno,4
munus,4
usque,4
seu,4
male,4
infidus,4
indutia,4
cadauer,4
delinquo,4
cruciatus,4
postremus,4
acerbus,4
quisquis,4
indignus,4
uas,4
obsto,4
imito,4
adolesco,4
uix,4
ara,4
uidelicet,4
quare,4
industrius,4
gallus,4
sustineo,4
sustento,4
aequalis,4
munificentia,4
spatium,4
tenebrae,4
antonius,4
gallius,4
affero,4
quocumque,4
pristinus,4
queo,4
cano,4
unde,4
cognatus,4
perniciosus,4
exigo,4
mediocris,4
flecto,4
renouo,4
coniunctus,4
iacio,4
descendo,4
dissensio,4
promissum,4
euado,4
ergo,4
incolumis,4
extinguo,4
deceo,4
decem,4
attingo,4
aedificium,4
arbor,4
cultor,4
mature,4
imperito,4
obsideo,4
uter,4
caecus,4
moror,4
negotiator,4
aduento,4
palam,4
taceo,4
flagitiosus,4
prodeo,4
agger,4
remoror,4
plenus,4
trepidus,4
placide,4
iumentum,4
abnuo,4
aridus,4
fusus,4
quadraginta,4
mereo,4
ignoro,4
intactus,4
effusus,4
posco,4
editus,4
lacrimo,4
aliquantus,4
uincio,4
pueritia,4
mox,4
capsa,4
forma,3
cupiditas,3
aequabilis,3
desidia,3
exaequo,3
adulescentulus,3
imbecillus,3
requiesco,3
status,3
absoluo,3
gratus,3
audax,3
immoderatus,3
institutum,3
sedes,3
uagor,3
agrestis,3
uagus,3
opulentia,3
domo,3
laus,3
obscuro,3
aliquanto,3
orbis,3
iurgium,3
pello,3
ignosco,3
pateo,3
crudelitas,3
inimicitia,3
intolerandus,3
uia,3
uirilis,3
uiso,3
dormio,3
lassitudo,3
quaestus,3
tamquam,3
patrius,3
conflo,3
conuinco,3
alo,3
mercor,3
scelestus,3
sedo,3
oculus,3
testis,3
attero,3
iugulo,3
