,count
derigo,12
subsum,12
bracchium,12
urgeo,12
particula,12
bis,12
contractus,12
qualiscumque,12
aperte,12
nobilis,12
tueo,12
indecorus,12
litigo,12
exprobro,12
summoueo,12
utcumque,12
aeque,12
mediocris,12
infra,12
exaspero,12
leuo,12
dens,12
planum,12
deprecor,12
trepidatio,12
uirilis,12
termino,12
argumentatio,12
acquiro,12
hactenus,12
passim,12
iurandum,12
consonans,12
depulsio,12
patrimonium,12
fur,12
probus,12
permuto,12
faueo,12
satietas,12
collido,12
claudus,12
petitor,12
inscribo,12
consolo,12
lugeo,12
probitas,11
saeuitia,11
uilitas,11
decem,11
notitia,11
uelox,11
squalor,11
denuntio,11
prout,11
semen,11
excolo,11
caligo,11
insido,11
nimis,11
destituo,11
repente,11
exhortatio,11
agedum,11
displiceo,11
impedimentum,11
parce,11
fulmen,11
exploro,11
serus,11
iro,11
arbitrium,11
concordia,11
condo,11
regnum,11
locuples,11
libero,11
constringo,11
conditor,11
superstes,11
equuleus,11
compesco,11
improuisus,11
maledictum,11
commissum,11
administro,11
mutuor,11
homerus,11
deterior,11
altercatio,11
atticus,11
refuto,11
reformido,11
uenustus,11
comicus,11
candidus,11
fusus,11
labrum,11
afer,11
insurgo,11
concludo,11
prae,11
calumnia,11
praescribo,11
iuro,11
incurro,11
aura,11
fatigatio,11
seco,11
praesumo,11
commentarius,11
destruo,11
ornamentum,11
turpiter,11
improbo,11
campus,11
theatrum,11
patrius,11
petitio,11
cupidus,11
sepultura,11
interpono,11
dominor,11
umor,11
obscuritas,11
tarditas,11
atrox,11
abominor,11
laeuus,11
ineptus,11
arguo,11
familiaris,11
superstitio,11
possessio,11
desertum,11
idcirco,11
uitupero,11
fragor,11
s,11
pluralis,11
socrates,11
obiectum,11
metrum,11
allegoria,11
numero,11
substantia,11
comparatiuus,11
tumultus,11
insepultus,11
consultum,10
amissum,10
substituo,10
languesco,10
tego,10
praeualeo,10
exclamatio,10
conualesco,10
fastidio,10
exanimis,10
terrenus,10
occursus,10
uterus,10
abstinentia,10
foueo,10
defleo,10
dirus,10
recordatio,10
irrumpo,10
orbus,10
impar,10
declaro,10
pius,10
liberalis,10
scaena,10
mendicus,10
computo,10
coerceo,10
adulatio,10
reditus,10
inquiro,10
amans,10
enumero,10
latrocinium,10
nata,10
simultas,10
hodie,10
bonitas,10
magnificus,10
inhumanus,10
nuntius,10
sacrilegus,10
includo,10
nusquam,10
reatus,10
aliunde,10
concupisco,10
uirgo,10
pulchritudo,10
amentia,10
inhibeo,10
extorqueo,10
quousque,10
assero,10
decorus,10
cornelius,10
horatius,10
abunde,10
sucus,10
lacertus,10
cena,10
ludo,10
claritas,10
acumen,10
nuper,10
olim,10
exorno,10
exsisto,10
aspere,10
calumnior,10
pudeo,10
dicto,10
depositum,10
confirmatio,10
simulacrum,10
subsellium,10
extemporalis,10
usquam,10
portio,10
anceps,10
congruo,10
profiteor,10
opprimo,10
siccus,10
totiens,10
grauiter,10
secta,10
commodus,10
filia,10
fletus,10
soror,10
fungor,10
immanis,10
operio,10
intus,10
miseror,10
hasta,10
animalis,10
prudentia,10
mitigo,10
monumentum,10
iacio,10
tumor,10
piraticus,10
domesticus,10
aridus,10
generaliter,10
perspicuitas,10
attendo,10
obsequium,10
uulnero,10
tero,10
geminatio,10
praeparatio,10
exheredo,10
incisum,10
paean,10
choreus,10
trochaeus,10
aristoteles,10
ligarius,10
formula,10
centum,10
salsus,10
redigo,9
transigo,9
societas,9
exsecratio,9
exequia,9
indulgentia,9
unusquisque,9
promissum,9
effringo,9
prorumpo,9
comprimo,9
cunctatio,9
grassor,9
concutio,9
residuus,9
commentum,9
fabulosus,9
moles,9
tenax,9
humilitas,9
infestus,9
sors,9
miseria,9
quondam,9
trepido,9
atrocitas,9
beneuolentia,9
expauesco,9
sero,9
indoles,9
argentum,9
celebro,9
scipio,9
animaduerto,9
uiso,9
custodia,9
liberalitas,9
modestia,9
malignitas,9
impudens,9
simpliciter,9
suspectus,9
prodigiosus,9
conuinco,9
quamdiu,9
adrogans,9
gratulor,9
horreum,9
preterea,9
indubitatus,9
tyrannis,9
quocumque,9
commodo,9
affigo,9
demitto,9
industrius,9
periculosus,9
argumentor,9
