,count
arcesso,13
reus,13
polliceor,13
onus,12
eadem,12
inferus,12
humor,12
irrumpo,12
flos,12
prodeo,12
alimentum,12
specus,12
summum,12
merces,12
dono,12
opulentia,12
spero,12
forma,12
subdo,12
leuiter,12
erubesco,12
filia,12
ingero,12
militia,12
pertineo,12
frequens,12
torrens,12
uia,12
castra,12
incedo,12
uertex,12
festino,12
cupio,12
unicus,12
uilis,12
semetipse,12
accedo,12
genu,12
uerbum,12
pario,12
mitis,12
ni,12
hortor,12
nuntius,12
parricida,12
fleo,12
insidior,12
appeto,12
amplius,12
nego,12
demum,12
accepta,12
uro,12
missus,12
constituo,12
introduco,12
unda,12
celebro,12
laxo,12
usque,12
caligo,12
excubo,12
situs,12
denuntio,12
desidero,12
saltem,12
saucius,12
uitium,12
opera,12
mereo,12
auctoritas,12
coniuro,12
nosco,12
foris,11
plenus,11
pergo,11
necessarius,11
noto,11
angustus,11
quartus,11
effundo,11
confugio,11
supplex,11
carmen,11
complector,11
instruo,11
duro,11
imito,11
ludus,11
identidem,11
adiunctus,11
testis,11
uelocitas,11
rudis,11
contingo,11
recido,11
uiolo,11
tutela,11
obiectum,11
responsum,11
uenia,11
cogito,11
miser,11
inultus,11
protego,11
plurimus,11
damnatus,11
sacrificium,11
monstro,11
difficilis,11
pridie,11
porto,11
nix,11
commilito,11
antequam,11
detraho,11
comes,11
fundo,11
fraus,11
adfectus,11
cumque,11
defungor,11
fors,11
saeuitia,11
cunctor,11
passim,11
induo,11
prope,11
castigo,11
abhorreo,11
domo,11
intersum,11
tendo,11
fluo,11
lex,11
auersor,11
societas,11
asper,11
stringo,11
officium,11
qualis,11
securus,11
alloquor,11
percontor,11
arbiter,11
damno,11
uelo,11
eripio,11
confodio,11
contendo,11
aliquis,11
affero,11
apparatus,11
gesto,11
alacritas,11
profundus,11
utrimque,11
circumdo,11
auis,11
oriens,11
inconditus,11
corrumpo,11
demo,11
uotum,11
animal,11
deuinco,11
obscurus,11
decem,11
quoniam,11
utcumque,11
inuisus,11
coniunctus,10
conuoco,10
abundo,10
auidus,10
disco,10
supellex,10
repleo,10
munio,10
benigne,10
luxuria,10
interfluo,10
renouo,10
lego,10
promitto,10
arbitro,10
requiro,10
purpura,10
decipio,10
nefas,10
finitimus,10
auersus,10
exiguus,10
faux,10
scutum,10
planities,10
oppono,10
tumultus,10
terribilis,10
auerto,10
praealtus,10
diripio,10
paenitentia,10
frumentum,10
comparo,10
crudelitas,10
trucido,10
desilio,10
ulcisco,10
taceo,10
obsequium,10
effugio,10
parricidium,10
pernicies,10
assequor,10
inuoco,10
oportet,10
aduento,10
compleo,10
ministerium,10
aeger,10
reliquus,10
quattuor,10
sitis,10
traicio,10
intellego,10
inopia,10
obliuiscor,10
superus,10
applico,10
intercipio,10
remus,10
dirigo,10
torpeo,10
biduus,10
comminus,10
impello,10
acquiesco,10
exploro,10
iacto,10
cupido,10
mortalis,10
satelles,10
gemma,10
praepono,10
torqueo,10
extendo,10
pectus,10
admodum,10
quotiens,10
exspectatio,10
exprimo,10
segnis,10
cicatrix,10
obtero,10
confundo,10
fateor,10
profugio,10
milito,10
superbia,10
satrapes,10
suspectus,10
conscius,10
ferox,10
profiteor,10
lectus,10
aduersum,9
maturus,9
studium,9
leo,9
coerceo,9
harena,9
umbra,9
disciplina,9
dubie,9
cubiculum,9
praesideo,9
fortitudo,9
mensa,9
omen,9
oborior,9
ueneror,9
lenis,9
addo,9
iactus,9
eminus,9
morior,9
deprecor,9
repugno,9
contemptus,9
ritus,9
illinc,9
promissum,9
bene,9
maneo,9
pendeo,9
rumpo,9
educo,9
erumpo,9
abrumpo,9
paeniteo,9
spectaculum,9
calamitas,9
mirus,9
sponte,9
luxus,9
auaritia,9
cremo,9
contraho,9
tempestas,9
frigus,9
antecedo,9
efficio,9
exitus,9
accola,9
erga,9
expertus,9
ingratus,9
arbitrium,9
asseruo,9
simulo,9
purgo,9
conscientia,9
discedo,9
fatum,9
quiesco,9
strenuus,9
adimo,9
uallis,9
superbe,9
postulo,9
sterilis,9
distinctus,9
sufficio,9
felix,9
templum,9
agrestis,9
adorior,9
accido,9
facilis,9
destinatum,9
obduco,9
appareo,9
complexus,9
iniuria,9
neco,9
firmo,9
lubricus,9
statiuus,9
color,9
fulgor,9
beneuolentia,9
hercules,9
obses,9
totidem,9
compos,9
improuisus,9
postea,9
usurpo,9
diuturnus,9
gaudium,9
progredior,9
lancea,9
linquo,9
quaeso,9
quot,9
extraho,9
insons,9
defendo,9
detrecto,9
cohaereo,8
celeber,8
dictus,8
percello,8
praeterea,8
cauerna,8
adultus,8
regia,8
latitudo,8
quadriga,8
astringo,8
stratum,8
inmodicus,8
purpuratus,8
dedecus,8
aduenio,8
otium,8
iudico,8
uisus,8
attribuo,8
tuba,8
incredibilis,8
missa,8
pietas,8
ignosco,8
uasto,8
cacumen,8
superstitio,8
collis,8
saluber,8
sensim,8
statio,8
concurro,8
fulgeo,8
pedester,8
dispar,8
prior,8
superbus,8
orsus,8
expugno,8
praeteritus,8
uasum,8
tugurium,8
incendo,8
assentio,8
inmitto,8
grauor,8
documentum,8
decus,8
desino,8
initium,8
contemno,8
circumsto,8
proditio,8
interpres,8
differo,8
desperatus,8
miror,8
circumfero,8
discurro,8
excogito,8
utpote,8
calcar,8
accenseo,8
consisto,8
inanis,8
descendo,8
admiror,8
nimius,8
strepitus,8
praecipuus,8
potens,8
flamma,8
exaestuo,8
prora,8
succedo,8
loco,8
religio,8
lorica,8
portus,8
existimo,8
naturalis,8
nomino,8
porta,8
defluo,8
ardor,8
largus,8
uadum,8
dispergo,8
calor,8
natus,8
interfector,8
iuppiter,8
spiculum,8
formido,8
odium,8
indus,8
discutio,8
palam,8
aggredior,8
adsuesco,8
turma,8
exsanguis,8
immemor,8
cesso,8
uulgus,8
irascor,8
senectus,8
ciuilis,8
potentia,8
exolesco,8
erepo,8
curro,8
ualeo,8
absoluo,8
expeditio,8
licentia,8
publicus,8
coniungo,7
opulentus,7
morbus,7
satietas,7
percurro,7
egredior,7
argenteus,7
uetustas,7
numero,7
meo,7
trecenti,7
conductum,7
denarius,7
domesticus,7
plerumque,7
camelus,7
aspernor,7
munus,7
soror,7
occulte,7
matrimonium,7
industria,7
pronus,7
rabies,7
impunis,7
haesito,7
receptus,7
contego,7
spatiosus,7
bis,7
captus,7
arduus,7
adiuuo,7
ala,7
remotus,7
reficio,7
implico,7
integer,7
memorabilis,7
amputo,7
simulacrum,7
pudet,7
abscondo,7
fastidio,7
prorsus,7
lateo,7
aspectus,7
commercium,7
serus,7
excidium,7
sex,7
imber,7
constantia,7
merus,7
fax,7
deleo,7
sollicito,7
mehercule,7
posteritas,7
licet,7
nobilitas,7
uetustus,7
adorno,7
haudquaquam,7
gubernator,7
auspicium,7
exhaurio,7
odi,7
inexpertus,7
secerno,7
abduco,7
moneris,7
aduerto,7
maiestas,7
ueneratio,7
consternatio,7
ruina,7
utinam,7
celo,7
eludo,7
nolo,7
abicio,7
paulo,7
paulisper,7
pauidus,7
galea,7
maritimus,7
populo,7
aeternus,7
indignatio,7
patientia,7
destituo,7
recipero,7
fidus,7
commissum,7
euerto,7
aio,7
diuinus,7
uelum,7
priusquam,7
truncus,7
feruidus,7
subitus,7
rapio,7
solutus,7
summoueo,7
diffundo,7
capto,7
uoluntas,7
interpello,7
palus,7
penna,7
septentrio,7
patera,7
immortalitas,7
bactrianus,7
ducenti,7
falcatus,7
recens,7
habena,7
luna,7
lumen,7
interritus,7
dumtaxat,7
condicio,7
macedonia,7
dissimulo,7
circumfundo,7
incurro,7
uigor,7
cingo,7
instinctus,7
ubique,7
refugio,7
uito,7
quisnam,7
circuitus,7
deduco,7
maestus,7
produco,7
prouincia,7
utilis,7
puto,7
suspendo,7
supprimo,7
medicamentum,7
anulus,7
sepelio,7
poculum,7
latro,7
ualetudo,7
nauigo,7
oblino,7
festinatio,7
inops,7
discordia,7
reparo,6
principium,6
confirmo,6
congero,6
odor,6
campester,6
amplus,6
bitumen,6
obuiam,6
magnificentia,6
continuus,6
circumuenio,6
demissus,6
rigo,6
pondus,6
irrito,6
hospes,6
stuprum,6
debilis,6
quo,6
uenor,6
supplementum,6
stipendium,6
certo,6
septimus,6
eximo,6
fumus,6
spons,6
transfero,6
hora,6
maestitia,6
indutus,6
debitum,6
siluestris,6
tractus,6
excurro,6
obsido,6
concedo,6
satrapa,6
quintus,6
ascendo,6
nitor,6
propello,6
retro,6
aperto,6
meridies,6
eueho,6
herba,6
populus,6
dilabor,6
adueho,6
sin,6
bestia,6
uorago,6
interniteo,6
fodio,6
raptim,6
diruo,6
induco,6
multiplex,6
ultor,6
conclamo,6
uallum,6
rogo,6
scilicet,6
pius,6
opto,6
misereor,6
armentum,6
onustus,6
obuius,6
aedes,6
gelu,6
perfringo,6
erro,6
indoles,6
uoluptas,6
tolerabilis,6
temulentus,6
scortum,6
late,6
funditor,6
ignauus,6
precarius,6
malum,6
nouo,6
subsum,6
acinaces,6
secedo,6
ostento,6
desisto,6
incolumis,6
titulus,6
stimulo,6
negotium,6
